link,address,price,price_num,beds,bath,cars,suburb
https://www.realestate.com.au/property-apartment-nsw-sydney-425566842,"336 Sussex  Street, Sydney, NSW 2000",$720 per week,720.0,2,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-422458262,"930/187 Kent st, Sydney, NSW 2000",Leased,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425549986,"608/168 Kent Street, Sydney, NSW 2000",$720 per week,720.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425538262,"1151/1 Steam Mill Lane, Haymarket, NSW 2000",$710 | $760 Furnished,735.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425017926,"Level 4/1 Steam Mill Lane, Haymarket, NSW 2000",... Inspection cancelled,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425662362,"45 Shelley Street, Sydney, NSW 2000",$725 p/week,725.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425577554,"38 Bridge Street, Sydney, NSW 2000",$725 per week,725.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424656682,"1507/161 Clarence, Sydney, NSW 2000",$730 per week,730.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425572878,"25 Market St, Sydney, NSW 2000",DEPOSIT TAKEN,,2,2,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425478282,"2409/101 Bathurst Street, Sydney, NSW 2000",$730 per week,730.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425353902,"298-306 Sussex Street, Sydney, NSW 2000",$730 per week,730.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425317366,"3113B/91 Liverpool Street, Sydney, NSW 2000",$730 p/w,730.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-419031946,"2510/91 LIVERPOOL STREET, Sydney, NSW 2000",$750 per week,750.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425658218,"904/38 York Street, Sydney, NSW 2000",$750 per week,750.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425636162,"1106/127 Kent Street, Sydney, NSW 2000",$750,750.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-422984806,"101 Bathurst St, Sydney, NSW 2000",Level 25 | $750 PW,387.5,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425606918,"3222/65 Tumbalong Boulevard, Haymarket, NSW 2000",$760 Per Week,760.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425593662,"21/44 Bridge Street, Sydney, NSW 2000",$780,780.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425578554,"38 York Street, Sydney, NSW 2000",CONTACT AGENT,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425557118,"2 York St, Sydney, NSW 2000",$750,750.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425552802,"N707/23 Shelley Street, Sydney, NSW 2000",$790,790.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425544894,"1 Steam Mill Lane, Haymarket, NSW 2000",$770,770.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425541578,"L43/93 Liverpool Street, Sydney, NSW 2000",$750 Per Week,750.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-413961555,"2613/91 Liverpool St, Sydney, NSW 2000",$750 per week,750.0,1,1,1,sydney
https://www.realestate.com.au/property-terrace-nsw-sydney-425520794,"A2/69 Windmill Street, Sydney, NSW 2000",$750 p.w.,750.0,3,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425509394,"101 Bathurst Street, Sydney, NSW 2000",Level 20 I $750 PW,385.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-425483778,"Level 26/199 Castlereagh Street, Sydney, NSW...",$780,780.0,2,2,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425368538,"38 YORK STREET, Sydney, NSW 2000",CONTACT AGENT,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425284646,"38 YORK STREET, Sydney, NSW 2000",CONTACT AGENT,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425188702,"38 YORK STREET, Sydney, NSW 2000",CONTACT AGENT,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424740946,"1507/161 Clarence St, Sydney, NSW 2000",$700-750,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-421918074,"1009/127 Kent Street, Sydney, NSW 2000",Leased,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425627794,"2814/91 Liverpool st, Sydney, NSW 2000",$770 per week,770.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-haymarket-425536170,"1245/1 Steam Mill Lane, Haymarket, NSW 2000",$770 per week,770.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425247126,"113/110 Sussex Street, Sydney, NSW 2000",$770 per week,770.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425514162,"Level 32/197 Castlereagh Street, Sydney, NSW...",$780,780.0,1,1,1,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-411530363,"1809/101 Bathurst Street, Sydney, NSW 2000",$780 per week,780.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-423635722,"157 Liverpool St, Sydney, NSW 2000",$780 per week,780.0,1,1,0,sydney
